gamma,learning_rate,initial_t,power_t,noise_sigma,final_ctr_mean,final_ctr_std,final_ctr_cv,ab_final_ctr_mean,ab_final_ctr_std,improvement_over_ab_mean,improvement_over_ab_std,improvement_over_ab_cv,time_sensitivity_mean,time_sensitivity_std,context_coverage_mean,context_coverage_std,average_regret_mean,average_regret_std,max_regret_mean,max_regret_std,num_repetitions,timestamp
50.0,1.5,8.0,0.1,0.05,49.30274403443688,14.047474732864181,0.2849227767738917,33.664166430320094,0.5528295383170825,46.5756856794798,41.6604254646728,0.8944672495294567,0.0,0.0,0.5666666666666667,0.2905932629027116,40.089166666666664,22.327433860114287,180.0,90.0,5,2025-03-02 07:43:42
30.0,3.0,5.0,0.1,0.05,58.50190522172416,15.87369454341137,0.27133636901652247,33.51013181587002,0.3081265006255966,74.67603493022742,47.444606514053,0.6353391226299341,0.13333333333333333,0.1632993161855452,0.7166666666666667,0.06666666666666665,38.516666666666666,16.33880860609692,155.0,57.35154749437891,5,2025-03-02 07:43:42
30.0,2.0,8.0,0.3,0.05,58.8280966500969,24.894598393751572,0.4231753160708552,33.700593118198775,0.6210407430061088,74.48944530550882,72.89809897402174,0.9786366199270193,0.13466666666666666,0.1622289191920547,0.6833333333333333,0.08164965809277258,39.81277777777778,25.328348413059494,142.1,76.97947778466673,5,2025-03-02 07:43:42
100.0,3.0,0.5,0.1,0.05,74.88452760871834,12.419452156689257,0.16584804035330974,33.47473549148149,0.44715286419022854,123.64503963640018,36.814791928517934,0.2977458055477054,0.13333333333333333,0.1632993161855452,0.7,0.09999999999999999,23.440555555555555,14.070298548167623,100.4,72.65700241545889,5,2025-03-02 07:43:47
90.0,2.0,1.0,0.1,0.05,48.53082046760095,20.77211419106016,0.4280190194791282,32.76735775124395,0.5243243330578765,47.33005245687711,61.116653445544124,1.2912864083814004,0.06666666666666667,0.13333333333333333,0.6500000000000001,0.08164965809277258,45.983333333333334,25.50165571966739,160.6,82.83139501420943,5,2025-03-02 07:43:47
60.0,2.0,0.5,0.3,0.05,61.3312822110005,11.44919478281879,0.18667789698949486,33.21264889137573,0.28040364570257265,84.59463690517325,34.026819660880285,0.4022337692520958,0.2,0.1632993161855452,0.75,0.0,37.43333333333333,10.467197438771382,167.9,66.82843706088,5,2025-03-02 07:43:47
90.0,3.0,5.0,0.3,0.05,53.40429547907113,22.93849736750608,0.429525324915026,33.36180539531205,0.31528619147913556,60.6283348289434,69.80730119090666,1.1513973027275244,0.13466666666666666,0.1622289191920547,0.6833333333333333,0.08164965809277258,43.93722222222222,20.408016882745365,157.6,55.2362200010102,5,2025-03-02 07:43:53
90.0,0.5,3.0,0.5,0.05,26.532078953182424,13.589095967695647,0.5121760715273947,33.25958565123039,0.44387372517604307,-19.854816082926504,42.04763694829553,2.117755046064265,0.0013333333333333342,0.002666666666666668,0.6833333333333333,0.08164965809277258,68.90833333333333,21.078991647820562,233.8,65.15949662175116,5,2025-03-02 07:43:53
70.0,0.5,0.5,0.1,0.05,65.47972335174792,10.356512717826414,0.15816366025544543,33.64384198170862,0.5200618683400936,94.53199861874677,30.169598676160255,0.3191469461873546,0.06666666666666667,0.13333333333333333,0.7,0.09999999999999999,28.69166666666667,11.419695461983407,120.8,62.87495526837375,5,2025-03-02 07:43:53
70.0,0.5,1.0,0.1,0.05,41.56826598478624,14.732595595617763,0.3544192967060453,32.98075323527835,0.432285618056067,25.890537008994556,43.70121166634742,1.687922179874651,0.0013333333333333342,0.0026666666666666683,0.6500000000000001,0.0816496580927726,57.665,14.938922317222216,213.7,48.35038779575609,5,2025-03-02 07:43:58
80.0,2.0,5.0,0.5,0.05,47.51263156528299,15.165464826596057,0.3191880627735491,33.0070990997701,0.6711978236537876,44.79936196001546,48.709947763150524,1.0872911048738898,0.07733333333333334,0.1287616229920839,0.6833333333333333,0.08164965809277258,47.507222222222225,16.751167049816683,176.6,59.27765177535291,5,2025-03-02 07:43:58
100.0,4.0,0.5,0.3,0.05,53.78849086240491,20.447870657509533,0.38015326940138094,32.95639300822428,0.38930471755086266,62.855070440662416,60.828703893064635,0.9677612874603211,0.06666666666666667,0.13333333333333333,0.6833333333333333,0.08164965809277258,38.20333333333333,24.66417419839734,135.6,79.1772694654217,5,2025-03-02 07:43:58
80.0,3.0,1.0,0.3,0.05,41.87123054075776,12.021114624341251,0.2870972376281087,33.204251660464955,0.3814087259884083,26.321934190839436,36.70815806722652,1.3945843721470021,0.0,0.0,0.6833333333333333,0.08164965809277258,54.033333333333324,8.56763937408925,231.0,12.0,5,2025-03-02 07:44:04
40.0,1.5,1.0,0.1,0.05,43.11705506259695,17.6896043815086,0.410269308880836,32.93305483122939,0.4236113427658943,31.351207057917946,55.24315360388744,1.7620742162122092,0.10133333333333334,0.1993500550399835,0.6833333333333333,0.08164965809277258,54.848333333333336,17.789394780786296,210.7,45.12161344632969,5,2025-03-02 07:44:04
30.0,2.0,3.0,0.3,0.05,44.95435397430702,17.02117458873221,0.37863239228085466,33.666499338278925,0.215439256719131,33.62972227384002,50.70731156765632,1.5078123796193423,0.2653333333333333,0.24731087049838038,0.75,0.0,48.113888888888894,14.658095138401164,216.7,48.49288607620709,5,2025-03-02 07:44:04
90.0,1.0,3.0,0.1,0.05,61.08375202547002,11.244410647846935,0.18408185933238624,33.373022975360456,0.4948825484822612,83.33410800366823,34.83491126010401,0.41801504923494986,0.13466666666666666,0.1622289191920547,0.75,0.0,38.06666666666666,11.280563421705102,165.3,68.9765177433596,5,2025-03-02 07:44:09
60.0,1.0,5.0,0.1,0.05,49.6630810421962,13.249820319864572,0.2667941666488004,33.207621183845454,0.4600255092148201,49.34285081451617,39.070658673926815,0.7918200515166145,0.06666666666666667,0.13333333333333333,0.7166666666666667,0.06666666666666665,47.36666666666667,13.06911116590056,203.4,43.199999999999996,5,2025-03-02 07:44:09
60.0,2.0,8.0,0.3,0.05,44.84175527852521,19.029504146392505,0.4243701886376817,33.11085644440548,0.38906870294172324,35.32236531602755,57.35047598151236,1.6236306789876707,0.13466666666666666,0.1649457823380492,0.6833333333333333,0.08164965809277258,51.96944444444445,19.55005478190045,182.6,65.10483852986658,5,2025-03-02 07:44:09
50.0,0.5,1.0,0.5,0.05,23.114494545598404,4.902888268178986,0.21211315084164892,33.294081990072335,0.13473318530037368,-30.572220346634527,14.732768428342089,0.4819005051415545,0.0,0.0,0.6333333333333334,0.06666666666666665,76.21166666666667,4.707593157159331,249.0,20.346989949375804,5,2025-03-02 07:44:15
90.0,1.0,5.0,0.1,0.05,36.242262147462235,8.291804760420273,0.2287882783553257,33.638638974021546,0.36389244575300683,7.6345881989812385,24.09250308420254,3.1557043361444763,0.06666666666666667,0.13333333333333333,0.6166666666666667,0.06666666666666665,61.78333333333334,7.830779725615523,225.0,0.0,5,2025-03-02 07:44:15
100.0,1.5,8.0,0.1,0.05,53.646308055671966,11.244300867563322,0.20960064681234805,33.484617605233396,0.3971253806143591,60.563368420594756,35.22460928688421,0.581615755620785,0.2,0.1632993161855452,0.7166666666666667,0.06666666666666665,46.12916666666666,11.311908807279057,204.7,40.6,5,2025-03-02 07:44:15
40.0,2.0,3.0,0.1,0.05,61.01074225610157,22.1463029761524,0.3629902236427485,33.57084683834978,0.36796648645846863,81.63473591642506,65.07749557231043,0.797178980758076,0.06666666666666667,0.13333333333333333,0.7166666666666667,0.06666666666666667,36.63333333333333,20.635837220180278,162.6,82.23284015525671,5,2025-03-02 07:44:20
70.0,4.0,1.0,0.1,0.05,56.149015464066835,8.823948724908497,0.15715233209307966,33.41446239842712,0.7315100816686234,68.19944072014039,27.470199826208834,0.4027921568878268,0.06666666666666667,0.13333333333333333,0.75,0.0,36.78333333333333,8.759058802811586,179.2,56.24375520891186,5,2025-03-02 07:44:20
60.0,1.5,8.0,0.1,0.05,63.48505171312752,17.477905408982235,0.2753074139084009,33.55351291023601,0.4996866949252917,88.85437391050088,50.66245564511182,0.5701740208775979,0.26666666666666666,0.2494438257849294,0.7666666666666667,0.11055415967851333,23.85,23.05213897041034,94.6,78.42601609160063,5,2025-03-02 07:44:20
40.0,1.0,5.0,0.1,0.05,69.54566614578076,28.50993202686008,0.4099454877187878,33.54768906813699,0.4517546415040156,107.38880796954996,84.95708638215429,0.7911167652242106,0.0,0.0,0.7000000000000001,0.09999999999999999,27.85,29.931421616755863,101.4,100.94275605510283,5,2025-03-02 07:44:26
50.0,1.0,3.0,0.1,0.05,53.35186084542231,19.391278345605915,0.3634602062295213,33.166994647076066,0.5274819179295839,61.19410823021185,59.26253905968726,0.968435373496121,0.13333333333333333,0.16060994849496577,0.75,0.0,35.416666666666664,23.176376861892034,145.7,84.8726104229156,5,2025-03-02 07:44:26
70.0,3.0,0.5,0.3,0.05,45.500916671113984,16.93848943686748,0.3722669931971017,33.248726123200264,0.4567778572238936,37.228218929715965,51.73092705815606,1.389562233847934,0.13666666666666666,0.1620150884605779,0.7166666666666667,0.06666666666666667,52.44,17.557918757959644,210.7,45.12161344632968,5,2025-03-02 07:44:26
80.0,3.0,5.0,0.3,0.05,50.02547953858506,24.486904545528557,0.48948865201065406,33.286084766139226,0.30600257925409924,50.221929201652664,73.6459430295175,1.4664100762400425,0.2,0.2666666666666667,0.7333333333333334,0.0816496580927726,46.95,27.279296178604024,175.7,91.62401431939118,5,2025-03-02 07:44:31
60.0,3.0,0.5,0.1,0.05,59.10050587315959,14.078750239885954,0.2382170851481628,33.51561719921712,0.354763710346465,76.64367530457181,43.07149306550791,0.5619706113302565,0.06666666666666667,0.13333333333333333,0.7166666666666667,0.06666666666666665,39.63333333333334,14.231967147548117,157.6,55.2362200010102,5,2025-03-02 07:44:31
90.0,4.0,3.0,0.1,0.05,47.70670199681499,18.957294191073224,0.3973717192259246,33.38476332900675,0.48616803626129473,43.64813679111037,58.88747146290341,1.3491405542629433,0.0,0.0,0.65,0.08164965809277258,51.9,19.114959237902305,183.1,51.357959461022205,5,2025-03-02 07:44:31
70.0,1.0,8.0,0.5,0.05,38.15656949722349,16.74106399128187,0.43874657003691214,33.36926441033821,0.48554282138012694,14.0790193487886,48.76456794902454,3.463633846999463,0.13333333333333333,0.1632993161855452,0.7166666666666667,0.06666666666666667,58.56666666666666,15.01500730750553,224.8,62.595207484279506,5,2025-03-02 07:44:37
90.0,2.0,5.0,0.5,0.05,34.00225450625029,17.403446591565174,0.5118321371415556,33.18356472413613,0.24523312138023276,2.566056313885619,52.83135537902626,20.588540903464054,0.0,0.0,0.7166666666666667,0.06666666666666667,59.66833333333334,18.573077522101052,215.8,58.55390678682337,5,2025-03-02 07:44:37
40.0,1.0,3.0,0.1,0.05,76.93816403925648,15.19632378137139,0.19751347034506447,33.20869925127096,0.4151564060750284,131.28173152317373,43.765917418075524,0.3333740110698495,0.13466666666666666,0.26601253103315764,0.75,0.0,21.166666666666664,14.724507160211209,95.6,74.26600837529914,5,2025-03-02 07:44:37
100.0,0.5,5.0,0.1,0.05,69.14943335719528,3.6937204523152865,0.05341649631798378,33.73599676717843,0.366540753097507,104.9004218397721,9.270226244438568,0.08837167746187119,0.2,0.1632993161855452,0.75,0.0,28.65,1.8472201336663212,109.2,6.368673331236263,5,2025-03-02 07:44:42
80.0,1.0,1.0,0.3,0.05,69.69380958316167,19.98482550467761,0.2867518022648891,33.60115205630103,0.4177161672974612,107.93934176037934,60.347782225031864,0.5590897743197408,0.26666666666666666,0.13333333333333333,0.6166666666666667,0.1130388330520878,24.710555555555555,22.784014484927425,83.6,79.16716491071283,5,2025-03-02 07:44:42
60.0,3.0,3.0,0.1,0.05,67.4897608815443,19.881656444777008,0.29458774464577825,33.56355900947463,0.4702681790574834,101.5424299887209,60.99202620819362,0.6006555704346299,0.0,0.0,0.6,0.3,27.3,20.3632021057593,139.8,104.62389784365712,5,2025-03-02 07:44:42
50.0,1.5,3.0,0.3,0.05,44.207466735134034,14.91015853003571,0.33727692698088513,32.93568206900791,0.2736967549866185,34.1074691308393,44.73188115232489,1.311498105612275,0.0026666666666666683,0.003265986323710906,0.6500000000000001,0.0816496580927726,53.53333333333334,14.692552913333717,203.4,43.199999999999996,5,2025-03-02 07:44:48
80.0,3.0,0.5,0.1,0.05,42.57167097535746,9.835415393295984,0.23103193198569058,33.57676579581875,0.17973916539364926,26.772954535442715,29.21863076709662,1.0913487612439732,0.0,0.0,0.7166666666666667,0.06666666666666665,45.74611111111111,12.795763621865895,206.8,52.69686897719826,5,2025-03-02 07:44:48
70.0,4.0,5.0,0.5,0.05,34.33491619323895,8.41489617860964,0.24508276447363678,33.365014578855664,0.22857235967577055,2.83955796710364,24.869518190214,8.758235781177238,0.19066666666666668,0.25049639607077073,0.6500000000000001,0.0816496580927726,60.220000000000006,9.875881957802273,225.0,0.0,5,2025-03-02 07:44:48
100.0,2.0,5.0,0.3,0.05,51.7473001587588,17.68539515454689,0.341764596419306,33.615889010192205,0.29503193992120813,54.24202077690351,53.33359907057947,0.9832524361498189,0.13199999999999998,0.16168006817305727,0.6833333333333333,0.08164965809277258,46.594166666666666,16.98397684420361,183.1,51.357959461022205,5,2025-03-02 07:44:53
30.0,4.0,3.0,0.3,0.05,45.331428049020964,10.57530184248089,0.23328852184062812,33.02548351751149,0.4933353979381558,37.320341617342855,32.28456292718464,0.8650661148337914,0.2013333333333333,0.2656781678815346,0.6833333333333333,0.08164965809277258,49.79055555555556,15.427173756831056,200.8,48.4,5,2025-03-02 07:44:53
30.0,3.0,3.0,0.3,0.05,42.92568915101437,10.14038846356958,0.23623123272162902,33.19041939107803,0.48405475931449404,29.6542787388427,31.900126552907402,1.0757343597476534,0.06666666666666667,0.13333333333333333,0.6833333333333333,0.08164965809277258,44.86944444444445,22.665926867012097,184.0,82.0,5,2025-03-02 07:44:53
60.0,1.0,3.0,0.1,0.05,62.37759625543818,20.52580627534204,0.3290573460267406,33.77235486137823,0.9317502510133143,84.08946647293506,58.88908857564303,0.7003146891721213,0.13333333333333333,0.1632993161855452,0.7666666666666667,0.03333333333333335,33.935,18.382040147926997,167.8,94.2409677369667,5,2025-03-02 07:44:59
30.0,4.0,0.5,0.1,0.05,57.63175803669556,22.196294629154426,0.3851399885289201,32.9379895861432,0.44642481012129404,75.39700768060058,67.92910325848302,0.9009522439702998,0.2,0.2666666666666667,0.6500000000000001,0.08164965809277258,38.21666666666666,22.60725055768122,135.8,78.88574015625385,5,2025-03-02 07:44:59
40.0,0.5,3.0,0.1,0.05,55.49745850761748,20.597133888455822,0.3711365248487676,33.35861030028877,0.5346137406502252,66.24669334038549,60.504421249284704,0.913319868486173,0.0,0.0,0.7166666666666667,0.06666666666666665,42.3,20.73246246831283,184.2,81.60000000000001,5,2025-03-02 07:44:59
100.0,1.0,1.0,0.3,0.05,43.31891518155015,7.472975203847551,0.17251067282105778,32.94441153074395,0.3673224749571848,31.642371373262115,23.325632661066784,0.7371644933279875,0.005333333333333336,0.007774602526460404,0.7166666666666667,0.06666666666666667,50.266666666666666,8.604721643836088,234.0,18.0,5,2025-03-02 07:45:04
60.0,4.0,8.0,0.1,0.05,61.746821055401725,20.939085744773458,0.339111963771966,33.17131877107099,0.255026344190957,86.0252842476467,62.327942689895,0.7245305055949297,0.06666666666666667,0.13333333333333333,0.7333333333333334,0.0816496580927726,36.614444444444445,21.069720711585088,162.4,82.57747876994065,5,2025-03-02 07:45:04
60.0,4.0,5.0,0.3,0.05,50.62334919992051,19.861108674269268,0.3923309893194592,33.56931955352805,0.6091124308003136,50.89687684104513,59.280991507523,1.1647274879490563,0.13333333333333333,0.1632993161855452,0.7166666666666667,0.06666666666666665,48.75388888888889,19.802860000452736,189.1,57.310034025465384,5,2025-03-02 07:45:04
40.0,1.0,8.0,0.3,0.05,43.67977059256971,11.26310192226106,0.25785625174911075,33.62421814918336,0.4917883997888001,29.587519446025944,32.3894539981449,1.0946998803745713,0.13466666666666666,0.15699398431504027,0.6833333333333333,0.08164965809277258,54.42083333333333,11.298495475062158,225.0,0.0,5,2025-03-02 07:45:10
50.0,1.5,5.0,0.1,0.05,47.486191749409834,13.056168054153186,0.2749466228635917,33.470572968122184,0.3179903945324906,41.9900350646471,39.46992546627305,0.939983150895346,0.06933333333333333,0.13203366574055606,0.7166666666666667,0.12472191289246469,41.044444444444444,24.039406948170605,160.8,85.35197712999975,5,2025-03-02 07:45:10
80.0,0.5,0.5,0.5,0.05,20.45655907914788,4.530050105205725,0.22144731612382315,33.32709571629978,0.16801699552146102,-38.626516894221304,13.531122231633548,0.35030655931748955,0.0,0.0,0.6833333333333333,0.08164965809277258,75.88888888888889,9.362133310493757,267.0,6.0,5,2025-03-02 07:45:10
30.0,1.5,3.0,0.3,0.05,43.28426165385027,21.8401390980977,0.5045746020287019,32.89298510566708,0.37890187373497375,31.742561856932667,66.75650025323978,2.103059625562641,0.13466666666666666,0.1622289191920547,0.6333333333333334,0.09999999999999999,55.18333333333334,22.795735468625608,200.6,88.042262578832,5,2025-03-02 07:45:15
50.0,4.0,0.5,0.1,0.05,78.31843490058608,12.111224297626507,0.15464078556983363,33.02289713947386,0.24955829844335928,137.17223679678025,36.716648037159786,0.26766821694068643,0.13333333333333333,0.1632993161855452,0.7,0.09999999999999999,15.23333333333333,11.557393016304902,55.6,39.60101008812781,5,2025-03-02 07:45:15
40.0,0.5,0.5,0.3,0.05,40.95404948064156,14.941693336023942,0.3648404376491923,33.86398092332053,0.3339438450614259,20.73544248678379,43.389186200196036,2.0925131560539945,0.005333333333333336,0.007774602526460403,0.7166666666666667,0.06666666666666667,47.92111111111112,21.170431686146078,182.6,65.10483852986658,5,2025-03-02 07:45:15
70.0,1.0,1.0,0.1,0.05,53.10790646868331,21.0546597996452,0.3964505701624808,33.48618191602621,0.4832391195042068,58.57333906338196,62.78575863979576,1.071917012821406,0.13466666666666666,0.1622289191920547,0.6,0.31797973380564853,34.25722222222222,30.903585512539873,119.2,105.41992221586962,5,2025-03-02 07:45:21
80.0,1.5,5.0,0.3,0.05,53.09096998524596,14.293472287304592,0.2692260527784059,33.54527561625345,0.6516409030648181,58.67919018513176,43.76863763306431,0.7458970973351041,0.13399999999999998,0.1641191978749321,0.7166666666666667,0.06666666666666667,42.86666666666666,12.612339636685617,180.5,54.84888330677298,5,2025-03-02 07:45:21
30.0,4.0,8.0,0.3,0.05,54.160754478965785,14.530032824811835,0.2682760416577064,33.14768694131489,0.532873258999079,63.0234458070798,42.5669084145958,0.6754138538361862,0.0026666666666666683,0.005333333333333336,0.7166666666666667,0.06666666666666665,44.60166666666667,14.72889111010511,189.5,64.29152354704311,5,2025-03-02 07:45:21
30.0,3.0,0.5,0.1,0.05,64.45046106474598,19.92454432262305,0.3091451014230472,33.52145605882164,0.3470668707730764,92.30858047016338,60.04198321349768,0.6504485596862241,0.13466666666666666,0.1622289191920547,0.75,0.10540925533894596,28.766666666666662,23.91340860502975,117.4,93.52774989274573,5,2025-03-02 07:45:26
90.0,0.5,8.0,0.5,0.05,22.691710270303087,3.8382070410435984,0.16914578034546413,33.58046198539905,0.21351397660610583,-32.438773526162706,11.336819337642412,0.34948359957256014,0.13333333333333333,0.1632993161855452,0.7166666666666667,0.06666666666666665,76.37777777777778,3.698039186807044,255.0,16.431676725154983,5,2025-03-02 07:45:26
30.0,0.5,8.0,0.1,0.05,54.90213428774187,16.245246139196464,0.2958946195799091,33.76466075078364,0.39963631335145805,62.675550110844014,48.53944986656774,0.7744559047463315,0.06666666666666667,0.13333333333333333,0.7166666666666667,0.06666666666666665,41.001666666666665,13.511929297229663,181.8,52.908978444116656,5,2025-03-02 07:45:26
80.0,0.5,3.0,0.3,0.05,48.01424846973301,19.638200044592352,0.409007756457373,33.46217828253815,0.3873871933698917,43.422095267473836,58.60334887905563,1.3496204758906143,0.20266666666666663,0.16554824741513338,0.7166666666666667,0.06666666666666667,49.147222222222226,20.503458004040606,182.6,65.10483852986658,5,2025-03-02 07:45:32
30.0,4.0,8.0,0.5,0.05,63.8333136592579,14.947561134931044,0.23416552076116706,33.19849181994649,0.6726909454546731,91.51111798049855,42.71338963761215,0.4667562868887098,0.13466666666666666,0.1622289191920547,0.7333333333333334,0.0816496580927726,34.031111111111116,15.481404057931513,128.2,48.4,5,2025-03-02 07:45:32
100.0,4.0,3.0,0.3,0.05,55.50996612761725,22.29751427973784,0.40168488354822485,33.505805440350514,0.6208621303286351,65.40056149204347,65.63070505892,1.0035189845717845,0.13466666666666666,0.1622289191920547,0.6666666666666667,0.10540925533894598,39.86333333333333,18.888377966946297,166.7,76.69132936649358,5,2025-03-02 07:45:32
40.0,1.5,8.0,0.5,0.05,41.900910653308316,14.471370423520517,0.3453712627693909,33.188785088665526,0.5801003010505481,26.144410644946333,43.41236463439845,1.6604835819005153,0.01666666666666667,0.012292725943057184,0.6500000000000001,0.08164965809277258,49.02111111111111,22.91367870083148,185.6,78.8,5,2025-03-02 07:45:36
40.0,0.5,1.0,0.1,0.05,71.82217087218937,6.663787401954135,0.09278175974118952,33.2239040010482,0.4846769188014356,116.12922929702265,19.12317838353492,0.16467153445601318,0.46733333333333327,0.16411919787493207,0.7333333333333333,0.03333333333333335,25.333333333333332,9.302329457363534,100.5,37.02836750384764,5,2025-03-02 07:45:36
100.0,1.0,3.0,0.1,0.05,56.67407240197288,21.364216613349317,0.3769663217744276,33.21414467227272,0.5332348800315583,70.88398993252076,64.96051826792109,0.9164342798671657,0.13333333333333333,0.1632993161855452,0.6333333333333334,0.09999999999999999,35.13333333333333,25.627329162439068,121.2,89.41901363804008,5,2025-03-02 07:45:36
40.0,4.0,5.0,0.7,0.05,33.92132659031596,8.045678898994588,0.23718644604222264,33.188433203700164,0.22794044323696272,2.177486286369776,24.03041395765378,11.035850883688637,0.13466666666666666,0.1649457823380492,0.7166666666666667,0.06666666666666665,66.17222222222222,8.814244223673855,258.0,17.4928556845359,5,2025-03-02 07:45:42
90.0,3.0,0.5,0.7,0.05,29.88017877778475,10.003342088417314,0.3347818687033619,33.64441500650072,0.5862453330712686,-10.791024325194503,31.015355290710428,2.874180833630119,0.07733333333333334,0.14468970630667238,0.7166666666666667,0.06666666666666667,68.58500000000001,10.128508171383274,270.0,0.0,5,2025-03-02 07:45:42
70.0,3.0,0.5,0.5,0.05,55.90632738762331,20.227402591229705,0.3618088244463667,33.055699811251245,0.5497161539690111,69.05722566308401,60.60305186137753,0.8775772742022296,0.27466666666666667,0.1378823975551468,0.7666666666666667,0.03333333333333335,37.85055555555556,18.95591396039964,169.76666666666668,91.08137997295484,5,2025-03-02 07:45:42
60.0,4.0,5.0,0.5,0.05,46.82534552726471,15.07411624955385,0.3219221573234678,33.20994459330419,0.6071028499712545,41.27611017206471,46.5242205766702,1.1271464385265006,0.2013333333333333,0.2656781678815346,0.6666666666666667,0.07453559924999298,43.330555555555556,23.574792983132024,161.4,81.51711476739102,5,2025-03-02 07:45:47
30.0,2.0,8.0,0.1,0.05,68.89145017773117,14.828497952315184,0.21524438684422445,33.46988397124226,0.3015364191583219,105.96526353107008,44.72566813746898,0.42207858166987866,0.13333333333333333,0.1632993161855452,0.75,0.0,29.95,14.965850014839338,141.0,77.02467137222982,5,2025-03-02 07:45:47
70.0,2.0,0.5,0.3,0.05,60.997450553920146,18.914641954240672,0.31008905753398047,33.24061355034825,0.38862511266033156,83.25837566885676,55.70763537376463,0.6690934686899299,0.06666666666666667,0.13333333333333333,0.7166666666666667,0.06666666666666667,35.53222222222222,20.395253744649562,159.8,84.1555702256244,5,2025-03-02 07:45:47
70.0,3.0,1.0,0.5,0.05,39.95739269925794,17.55477105452274,0.43933725072228635,33.39308809765737,0.30950122766840654,19.78808420064869,52.944138133652295,2.6755565418463645,0.0013333333333333342,0.002666666666666668,0.7166666666666667,0.06666666666666667,58.98111111111111,17.120369284698402,212.8,56.02999196858768,5,2025-03-02 07:45:53
80.0,4.0,5.0,0.5,0.05,37.77162007258521,16.665330801228052,0.44121302631982723,33.23864509559644,0.31312983217878065,13.944477436948972,51.33179584747091,3.6811559328466466,0.06666666666666667,0.13333333333333333,0.7166666666666667,0.06666666666666667,58.39666666666667,16.909083175239292,212.8,56.02999196858768,5,2025-03-02 07:45:53
70.0,1.5,0.5,0.3,0.05,55.79319214843356,26.36491529145957,0.4725471742379915,33.203245658295636,0.3785961909566537,68.05484935967094,79.3028933130868,1.1652790956008112,0.23333333333333334,0.32659863237109044,0.65,0.06236095644623234,39.995,27.278275193473362,151.6,102.73383084456648,5,2025-03-02 07:45:53
60.0,4.0,3.0,0.5,0.05,56.26585624105328,21.35831923296114,0.37959644906954176,33.267220424868064,0.4184685054175031,69.59063952913407,65.36539280189369,0.9392842664497791,0.20400000000000001,0.26370353724505774,0.75,0.10540925533894596,31.627777777777776,20.90729360596263,111.4,65.45716156388085,5,2025-03-02 07:45:58
80.0,4.0,3.0,0.5,0.05,52.86738762041684,24.147507097103514,0.45675620044781623,33.429638374687954,0.44024409388278046,57.89495974002166,71.12071757286967,1.2284440284998643,0.3313333333333333,0.20988462439053404,0.7,0.06666666666666667,33.15833333333334,26.57642671222231,126.02666666666667,98.11763099010855,5,2025-03-02 07:45:58
50.0,0.5,1.0,0.3,0.05,37.90917035099157,18.23990387514212,0.48114753518115505,33.6298737249914,0.18177603509302745,12.523554105978363,53.64855725201295,4.283812470327634,0.008000000000000004,0.009797958971132718,0.7166666666666667,0.06666666666666665,55.68555555555556,26.373021100649595,205.0,93.64827814754524,5,2025-03-02 07:45:58
70.0,4.0,3.0,0.1,0.05,50.143378869126316,11.350863340842992,0.2263681386623072,33.304545364185344,0.6379261643780023,51.199379889910304,36.475628029536836,0.7124232384838897,0.13333333333333333,0.1632993161855452,0.7166666666666667,0.06666666666666665,41.03333333333333,21.007445769959226,184.2,81.60000000000001,5,2025-03-02 07:46:04
80.0,1.0,8.0,0.5,0.05,27.31821817627568,4.985683711417889,0.1825039861401968,33.41261463163146,0.3248758613280514,-18.334674250801637,14.319040322148249,0.7809814412995194,0.08533333333333334,0.1706666666666667,0.6500000000000001,0.08164965809277258,68.59222222222222,6.777054241890858,243.0,22.045407685048602,5,2025-03-02 07:46:04
80.0,1.5,0.5,0.3,0.05,61.67197846073009,21.255167383203794,0.3446487029232915,32.73494159135631,0.47214149982758696,88.51291218392207,65.08792236436535,0.7353494621114528,0.2013333333333333,0.2656781678815346,0.7166666666666667,0.06666666666666667,35.437222222222225,22.440625885287975,138.44666666666666,77.93389107299711,5,2025-03-02 07:46:04
90.0,0.5,0.5,0.1,0.05,54.92216927781866,23.281277953990074,0.42389581948636995,32.96298577121201,0.335586769620639,67.15249671856672,72.177044582773,1.074822949402223,0.06666666666666667,0.13333333333333333,0.6833333333333333,0.08164965809277258,41.52027777777778,23.771709889054737,160.6,82.83139501420943,5,2025-03-02 07:46:08
50.0,3.0,1.0,0.1,0.05,66.58239250728431,22.47086553328157,0.3374896077941806,33.45606553898615,0.2326947790262242,98.63814053590387,65.93932850608124,0.6684972785155008,0.0,0.0,0.75,0.10540925533894596,29.65,24.479265602636946,117.4,93.52774989274573,5,2025-03-02 07:46:08
30.0,4.0,3.0,0.1,0.05,69.18188133311483,19.21024790245802,0.2776774428836294,33.34523507553121,0.3420382924233766,107.8638728319733,59.23546495447764,0.5491687197876962,0.0013333333333333342,0.002666666666666668,0.7,0.09999999999999999,30.166666666666668,18.506155132219597,145.4,97.4978974132263,5,2025-03-02 07:46:08
80.0,1.0,0.5,0.1,0.05,59.35960516592778,21.423366772507467,0.36090817505646766,32.846075483172186,0.3655485593393386,80.56993455152778,64.75954264394133,0.8037680929543879,0.2,0.1632993161855452,0.75,0.0,37.17,23.353003243562213,144.2,85.5415688422886,5,2025-03-02 07:46:14
